,일시,평균기온,최저기온,최고기온,일강수량,평균풍속,평균상대습도,합계일조시간
373,2020-01-09,-1.2,-3.1,2.0,0.0,2.3,65.3,8.7
374,2020-01-10,-0.6,-4.3,4.2,0.0,1.5,62.9,7.5
375,2020-01-11,-0.1,-2.6,3.9,0.0,1.9,60.9,8.1
376,2020-01-12,-1.0,-3.5,2.8,0.0,2.4,61.5,8.6
377,2020-01-13,-2.9,-4.7,0.2,0.0,2.3,51.0,8.1
378,2020-01-14,-2.3,-5.7,2.6,0.0,1.6,45.3,8.5
379,2020-01-15,-2.7,-6.4,2.2,0.0,1.9,44.8,9.2
380,2020-01-16,-1.7,-5.5,3.2,0.0,1.6,43.0,8.3
381,2020-01-17,-0.6,-4.8,4.9,0.0,1.5,43.9,7.6
382,2020-01-18,0.3,-4.1,5.9,0.0,1.8,48.1,9.1
383,2020-01-19,1.9,-0.4,5.3,0.6,2.2,62.8,4.8
384,2020-01-20,0.7,-3.3,5.5,0.0,2.5,46.8,8.7
385,2020-01-21,-0.4,-5.6,5.5,0.0,1.4,36.9,9.2
386,2020-01-22,3.0,-0.1,7.8,0.0,1.7,36.0,3.7
387,2020-01-23,4.6,0.0,9.9,0.0,2.0,49.3,8.8
388,2020-01-24,2.8,-1.3,7.4,0.0,1.7,63.0,8.8
389,2020-01-25,4.3,0.6,8.8,0.0,1.5,63.1,3.6
390,2020-01-26,5.5,-0.2,11.9,0.0,2.7,56.3,7.3
391,2020-01-27,5.9,4.8,7.5,0.1,4.6,48.1,0.0
392,2020-01-28,6.8,4.3,9.9,0.0,2.6,49.4,0.0
393,2020-01-29,6.0,3.2,9.6,0.0,2.1,46.4,3.1
394,2020-01-30,5.2,1.4,10.4,0.0,1.8,47.0,5.5
395,2020-01-31,3.9,1.4,8.9,0.0,2.3,59.6,6.1
396,2020-02-01,2.6,-1.2,7.6,0.0,1.7,66.6,5.3
397,2020-02-02,1.5,-2.1,5.3,0.0,1.8,52.3,4.8
398,2020-02-03,-0.4,-2.9,3.0,0.0,3.1,43.6,9.6
399,2020-02-04,-1.6,-6.0,3.9,1.7,2.8,50.3,6.4
400,2020-02-05,-8.3,-11.0,-4.9,0.0,3.3,37.3,9.7
401,2020-02-06,-6.4,-11.8,0.4,0.0,1.9,36.4,9.7
402,2020-02-07,-1.7,-7.2,2.2,0.0,2.0,45.1,6.1
403,2020-02-08,-0.1,-2.3,3.7,0.0,3.0,48.1,9.6
404,2020-02-09,-0.5,-5.6,4.1,0.0,2.0,51.1,9.6
405,2020-02-10,4.0,-0.7,9.6,0.0,1.7,49.4,9.7
406,2020-02-11,6.8,-0.5,14.6,0.0,1.6,37.0,7.6
407,2020-02-12,7.4,6.5,8.2,6.7,2.2,73.4,0.0
408,2020-02-13,6.5,4.9,8.7,0.0,1.7,84.8,1.3
409,2020-02-14,8.1,3.2,14.7,0.0,1.2,70.3,8.7
410,2020-02-15,9.8,6.2,15.6,2.0,2.7,63.0,5.0
411,2020-02-16,-1.4,-4.3,7.7,13.4,4.0,81.1,1.6
412,2020-02-17,-5.9,-7.1,-3.9,1.0,3.4,64.3,3.2
413,2020-02-18,-4.1,-8.3,1.3,0.0,2.3,44.0,10.1
414,2020-02-19,1.0,-4.4,6.4,0.0,1.5,56.8,7.4
415,2020-02-20,4.6,-0.6,10.8,0.0,1.7,62.6,9.4
416,2020-02-21,6.7,2.1,10.9,4.2,2.2,66.3,1.1
417,2020-02-22,4.0,0.0,7.9,3.1,4.0,62.0,5.9
418,2020-02-23,2.5,-2.5,8.0,0.0,2.0,48.6,10.2
419,2020-02-24,7.0,0.8,12.2,0.0,1.6,51.8,7.7
420,2020-02-25,6.7,4.7,9.4,16.6,4.2,73.5,0.6
421,2020-02-26,6.4,2.8,10.4,0.0,2.1,59.6,4.8
422,2020-02-27,6.1,1.3,12.5,0.0,2.0,54.0,10.4
423,2020-02-28,4.5,3.6,5.9,3.9,1.4,79.4,0.0
424,2020-02-29,7.7,4.5,13.0,0.5,1.7,68.6,9.5
425,2020-03-01,5.8,3.2,10.1,0.2,2.0,71.8,0.2
426,2020-03-02,3.4,0.0,7.6,0.0,2.7,55.3,10.0
427,2020-03-03,4.8,0.3,10.5,0.0,2.6,57.0,4.1
428,2020-03-04,2.2,-1.3,4.6,0.0,3.7,53.4,6.6
429,2020-03-05,1.4,-2.8,6.3,0.0,2.5,47.5,10.9
430,2020-03-06,3.7,-2.5,10.1,0.0,1.6,46.8,10.6
431,2020-03-07,7.0,1.3,14.2,0.0,2.0,39.5,5.9
432,2020-03-08,9.3,2.3,16.9,0.0,1.6,43.8,10.7
433,2020-03-09,11.1,4.8,17.6,0.0,1.8,37.6,7.1
434,2020-03-10,6.4,3.2,10.8,11.8,2.8,78.4,0.0
435,2020-03-11,3.8,0.0,8.3,0.0,3.3,41.8,11.2
436,2020-03-12,6.8,0.2,13.3,0.0,2.5,49.8,8.1
437,2020-03-13,4.9,-0.1,8.7,0.5,3.3,41.0,9.7
438,2020-03-14,3.6,-2.7,8.6,0.0,3.0,48.1,10.0
439,2020-03-15,4.0,0.2,8.5,0.0,3.6,48.3,8.5
440,2020-03-16,3.6,-2.1,9.1,0.0,2.8,42.4,11.3
441,2020-03-17,6.6,3.1,12.3,0.0,2.1,65.8,4.2
442,2020-03-18,10.0,2.7,17.0,0.0,1.8,45.8,11.1
443,2020-03-19,9.1,5.8,12.1,0.0,4.8,49.0,7.7
444,2020-03-20,8.8,3.1,14.0,0.0,3.1,39.6,11.0
445,2020-03-21,12.8,7.9,19.5,0.0,2.0,56.5,6.1
446,2020-03-22,11.0,6.1,16.5,0.0,3.0,37.5,11.6
447,2020-03-23,10.6,5.4,17.0,0.0,1.9,37.9,11.5
448,2020-03-24,11.4,5.3,17.9,0.0,1.8,35.0,11.5
449,2020-03-25,12.5,6.1,19.2,0.0,1.9,33.6,9.2
450,2020-03-26,14.8,8.1,20.6,1.8,1.9,53.8,4.3
451,2020-03-27,11.9,6.7,15.8,2.0,3.3,56.4,7.4
452,2020-03-28,7.7,4.5,12.8,0.0,3.2,17.9,9.1
453,2020-03-29,8.7,1.3,16.1,0.0,2.0,30.6,11.6
454,2020-03-30,10.2,4.3,16.9,0.0,1.8,38.4,11.7
455,2020-03-31,11.9,4.7,18.6,0.0,2.0,34.5,10.0
456,2020-04-01,11.3,6.0,17.4,0.0,3.7,35.6,8.6
457,2020-04-02,9.3,3.4,15.5,0.0,2.3,41.4,10.6
458,2020-04-03,10.0,5.3,16.3,0.0,2.7,53.8,10.7
459,2020-04-04,8.9,5.0,13.3,0.0,3.4,36.4,10.4
460,2020-04-05,7.2,1.9,13.7,0.0,2.8,29.5,12.1
461,2020-04-06,9.3,2.9,16.1,0.0,2.4,38.3,11.4
462,2020-04-07,10.6,6.0,16.8,0.0,2.5,56.6,9.0
463,2020-04-08,9.4,5.2,14.2,0.0,3.5,25.5,12.3
464,2020-04-09,8.9,4.3,14.7,0.0,2.8,44.6,11.8
465,2020-04-10,10.7,5.8,16.8,0.0,2.4,52.6,9.2
466,2020-04-11,9.9,6.2,16.0,0.0,2.5,63.8,8.8
467,2020-04-12,9.9,4.4,15.6,0.0,3.8,58.6,8.3
468,2020-04-13,12.4,4.3,20.4,0.0,3.1,39.4,12.2
469,2020-04-14,13.0,7.6,19.6,0.0,2.4,46.8,12.1
470,2020-04-15,13.2,7.2,20.2,0.0,2.2,39.8,10.0
471,2020-04-16,16.0,8.9,23.8,0.0,2.3,39.9,10.6
472,2020-04-17,12.5,10.4,15.4,6.5,2.4,77.8,0.3
473,2020-04-18,13.5,8.5,19.6,0.0,2.6,67.9,10.4
474,2020-04-19,12.3,9.5,15.5,10.3,2.7,75.8,0.3
475,2020-04-20,10.0,7.6,13.1,0.1,3.3,73.0,1.3
476,2020-04-21,7.4,4.8,10.4,0.0,4.4,49.0,10.1
477,2020-04-22,6.0,4.1,8.3,0.0,4.0,46.8,5.3
478,2020-04-23,7.9,2.9,12.8,0.0,3.7,47.8,11.8
479,2020-04-24,9.9,4.1,14.3,0.0,3.9,55.6,12.0
480,2020-04-25,13.1,9.9,17.1,0.0,3.9,54.4,8.5
481,2020-04-26,12.3,6.8,19.0,0.0,3.2,43.1,12.5
482,2020-04-27,12.9,8.7,18.3,0.0,2.8,49.8,9.7
483,2020-04-28,13.9,7.8,19.9,0.0,3.0,50.0,12.6
484,2020-04-29,14.9,9.3,21.0,0.0,2.6,48.6,12.2
485,2020-04-30,17.1,9.3,23.4,0.0,2.7,57.1,8.2
486,2020-05-01,20.2,16.4,26.2,0.0,2.7,73.6,6.1
487,2020-05-02,20.3,18.0,23.9,0.0,2.3,79.6,0.2
488,2020-05-03,21.8,17.0,27.4,0.0,2.0,68.8,5.9
489,2020-05-04,20.2,14.8,25.3,0.0,2.7,63.9,10.1
490,2020-05-05,16.0,13.1,19.3,0.0,1.9,67.9,3.3
491,2020-05-06,19.4,11.1,27.6,0.0,2.1,50.0,12.8
492,2020-05-07,20.7,14.9,26.5,0.0,2.5,32.5,8.7
493,2020-05-08,19.9,14.3,27.3,2.3,2.4,32.8,7.5
494,2020-05-09,14.2,12.7,16.8,24.4,3.6,94.4,0.0
495,2020-05-10,14.4,12.8,16.6,1.3,2.5,88.6,0.4
496,2020-05-11,16.5,12.4,22.0,3.4,3.0,61.0,7.2
497,2020-05-12,14.3,10.5,18.9,0.7,2.9,69.4,5.0
498,2020-05-13,16.1,10.2,21.8,0.0,2.8,47.3,13.0
499,2020-05-14,19.3,12.4,25.4,0.0,2.0,35.4,6.6
500,2020-05-15,16.1,14.1,20.2,12.0,3.0,81.4,0.0
501,2020-05-16,16.7,15.0,20.3,2.5,1.6,90.3,0.6
502,2020-05-17,19.1,14.6,24.9,0.0,1.7,80.1,3.9
503,2020-05-18,19.1,13.2,26.8,29.8,2.4,79.4,3.2
504,2020-05-19,13.0,10.1,17.1,19.0,3.2,73.6,3.0
505,2020-05-20,14.4,9.2,20.1,0.0,1.9,60.4,4.5
506,2020-05-21,17.4,10.9,22.9,0.0,2.1,56.1,9.4
507,2020-05-22,18.5,14.8,22.7,0.0,1.9,68.5,0.7
508,2020-05-23,20.1,16.6,25.0,0.0,2.2,66.1,6.8
509,2020-05-24,17.1,14.3,20.2,14.5,2.9,84.8,1.1
510,2020-05-25,16.6,13.7,21.3,0.0,2.1,81.0,2.5
511,2020-05-26,16.2,12.7,22.9,1.5,2.1,81.9,4.8
512,2020-05-27,17.4,11.8,23.9,0.0,2.6,68.5,13.2
513,2020-05-28,18.7,14.2,23.4,0.0,1.9,62.8,8.4
514,2020-05-29,20.7,14.6,27.6,0.0,2.0,65.6,12.7
515,2020-05-30,22.6,16.5,30.0,0.0,1.9,57.3,11.3
516,2020-05-31,21.2,17.6,28.0,1.0,2.3,63.0,5.0
517,2020-06-01,19.7,16.6,24.5,0.4,3.4,64.3,11.5
518,2020-06-02,17.9,14.8,21.8,2.0,2.2,71.0,0.2
519,2020-06-03,22.0,17.6,28.4,0.0,2.4,73.3,9.5
520,2020-06-04,21.9,19.7,26.5,0.2,2.7,81.1,4.7
521,2020-06-05,23.0,18.4,28.7,0.0,1.8,69.4,8.8
522,2020-06-06,24.6,19.2,30.9,0.0,2.0,63.6,8.6
523,2020-06-07,22.7,19.2,29.2,0.0,2.3,69.4,9.2
524,2020-06-08,25.0,19.8,32.0,0.0,2.1,63.6,11.3
525,2020-06-09,26.7,20.3,32.8,0.0,2.3,51.6,12.9
526,2020-06-10,25.8,22.5,32.1,6.2,2.0,63.8,5.2
527,2020-06-11,26.1,21.7,31.6,0.0,2.2,68.3,8.0
528,2020-06-12,24.7,21.6,27.6,0.0,1.7,68.6,0.5
529,2020-06-13,26.9,20.6,33.5,0.0,1.9,52.8,9.7
530,2020-06-14,24.0,20.1,28.8,1.1,2.9,70.6,8.1
531,2020-06-15,23.0,18.2,28.6,0.0,2.8,62.3,10.1
532,2020-06-16,24.4,20.0,30.7,0.0,2.2,63.0,7.5
533,2020-06-17,24.3,20.2,30.3,0.0,2.0,58.6,5.9
534,2020-06-18,23.4,20.3,27.3,0.0,1.6,61.4,0.1
535,2020-06-19,24.7,21.1,30.0,0.1,2.1,61.4,6.0
536,2020-06-20,24.9,20.7,29.7,0.0,2.1,62.6,11.7
537,2020-06-21,26.1,19.5,32.7,0.0,2.0,59.5,13.5
538,2020-06-22,28.6,21.7,35.4,0.0,2.0,50.5,13.3
539,2020-06-23,27.3,23.2,31.0,0.0,1.9,53.5,5.1
540,2020-06-24,22.3,19.9,26.3,37.6,2.7,83.5,0.0
541,2020-06-25,21.6,20.1,23.4,13.3,2.2,91.0,0.1
542,2020-06-26,21.8,19.2,25.7,2.1,3.2,82.1,3.1
543,2020-06-27,24.1,20.4,29.6,0.0,2.0,70.4,7.4
544,2020-06-28,25.2,21.5,30.1,0.0,2.4,70.5,12.4
545,2020-06-29,23.8,20.6,26.5,11.9,2.4,77.0,1.7
546,2020-06-30,20.1,18.4,23.1,64.7,4.0,83.0,0.0
547,2020-07-01,21.1,18.1,24.3,0.0,1.9,79.3,0.2
548,2020-07-02,24.2,20.4,29.8,0.0,1.9,74.5,5.4
549,2020-07-03,25.5,21.6,30.6,0.1,2.6,63.5,9.6
550,2020-07-04,24.2,20.4,29.5,1.6,2.1,63.9,9.5
551,2020-07-05,23.8,19.9,27.6,0.0,1.9,68.6,6.4
552,2020-07-06,25.6,21.8,30.9,0.0,2.1,66.6,5.0
553,2020-07-07,24.1,22.1,28.1,0.0,2.5,75.5,4.0
554,2020-07-08,25.5,21.3,30.4,0.0,2.0,71.9,10.0
